timestamp,method,reason,site,parameter,regime
2025-07-01 22:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-01 23:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-01 23:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-01 23:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 00:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 00:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 00:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 00:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 01:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 01:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 01:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 02:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 02:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 02:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 03:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 03:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 03:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 03:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 04:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 04:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 04:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 19:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 19:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 20:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 20:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 20:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 20:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 21:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 21:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 21:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 22:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 22:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 22:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 22:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 23:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 23:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-02 23:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 00:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 00:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 00:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 01:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 01:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 01:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 01:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 02:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 02:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 02:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 03:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 03:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 03:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 03:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 04:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 04:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 04:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-03 05:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-13 19:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-13 19:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-24 19:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-07-24 19:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-08-17 15:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-08-17 15:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-08-17 15:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-08-17 15:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-08-17 16:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-08-17 16:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-08-30 11:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-08-30 12:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-08-30 12:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-09-11 11:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-09-11 11:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-09-11 12:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-09-12 17:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-09-12 18:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-09-12 18:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-09-28 06:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-09-28 07:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-09-28 07:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-12-29 15:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-12-29 15:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-12-29 15:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2025-12-29 16:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2026-05-31 12:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2026-05-31 13:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2026-05-31 13:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2026-05-31 13:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2026-05-31 16:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2026-05-31 16:45:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2026-05-31 17:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2026-05-31 17:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2026-05-31 17:30:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2026-05-31 18:00:00,linear,short_gap_within_threshold,North,velocity,North_velocity
2026-05-31 18:15:00,linear,short_gap_within_threshold,North,velocity,North_velocity
